2004/8/12,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0.3,0.811401367,3.4
2004/8/13,0,0,0,0,0,0,0,0,0,0,0,8.7,3.647155762,11.6
2004/8/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/8/15,0,0,0,0,0,0,0,0,0,0,0,0,2.736694336,0.4
2004/8/16,0,0,0,0.01,0,0.01,0,0.01,0,0,0,0,3.575561523,15.8
2004/8/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/8/18,0,0,0,0,0,0,0,0,0,0,0,0.01,0.258728027,7
2004/8/19,0,0.8,0,0.01,0,0,0,0,0,0.01,0,0,3.660827637,0
2004/8/20,0,2.6,0,0.2,0,0.2,0,0.9,0,0.1,0,1.2,2.190795898,13.9
2004/8/21,0.268081665,0.3,0.201858521,0.01,0.521514893,0.3,0.256134033,0.2,0,0.01,0,18.7,13.41314697,29.8
2004/8/22,2.582839966,0,0,0,3.227722168,0,3.113113403,0,0,0,0,0.01,0,0
2004/8/23,1.651733398,0.8,0.241271973,0.9,1.361114502,1.2,1.942367554,0.2,3.857467651,0.3,0,0.01,0,0.7
2004/8/24,0,0.01,0,0,0,0,0,0.01,0,0.01,0,0,0,1.7
2004/8/25,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
2004/8/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/8/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/8/28,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0,0
2004/8/29,0,0,0,0,0,0,0,0,0,0,0,0.01,0.213439941,0.7
2004/8/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
2004/8/31,0,0.01,0,0.01,0,0.1,0,0.01,0,0,0,0,0,0.3
2004/9/1,0.339126587,3.7,0,0.9,0.45741272,1.5,0,3,0,3.1,0,1.8,4.176330566,11.1
2004/9/2,0,0,0,0,0,0,0,0,0,0,0,0,1.223571777,0
2004/9/3,0,0,0,0,0,0,0,0,0,0.01,0,3.1,4.12298584,2
2004/9/4,0,0.01,0,0.01,0,0.01,0,0.5,0,0.01,0,0,5.28704834,0
2004/9/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/6,0,0,0,0,0,0,0,0,0,0,0,0,1.922363281,0
2004/9/7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/8,17.62220764,7.9,16.19207764,7,16.45918274,8.4,17.99993896,9,12.07815552,5.5,0,0,8.791992188,0
2004/9/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
2004/9/10,0,2.5,0,2,0.19708252,1.7,0,3.2,2.87789917,2.2,0,1.4,5.173400879,5.4
2004/9/11,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,3.5
2004/9/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/14,1.854095459,2.8,2.171951294,1.3,3.175354004,2,1.639694214,2.5,1.063995361,4.1,0,0,15.19915771,0.3
2004/9/15,0,0,0,0.1,0,0.01,0,0.3,0,1.6,0,0,0,2
2004/9/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
2004/9/17,0,0,0,0,0,0,0,0,0,0,0,0,3.369873047,1
2004/9/18,0,0,0,0,0,0,0,0,0,0,0,0.6,0.627746582,6.2
2004/9/19,0,0,0,0,0,0,0,0,0,0,0,0.5,1.762756348,6.1
2004/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
2004/9/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/22,5.517074585,0.1,5.471969604,0.1,5.953674316,0.1,5.395401001,0.3,4.093078613,0.01,0,0.2,2.774658203,3.3
2004/9/23,0,0,0,0.01,0,0.01,0,0.01,0,0.01,0,0,0.146728516,1.3
2004/9/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
2004/9/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/27,0,0,0,0,0,0,0,0,0.804702759,0,0,0,0,0
2004/9/28,0.74937439,4,0.177490234,0.1,0.924468994,0.6,0.522979736,9.6,4.619918823,13.6,0,0,0.321472168,0.1
2004/9/29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/9/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/3,0,0,0,0,0,0,0,0,0,0,0,0,1.042175293,0.7
2004/10/4,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1.9
2004/10/5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/7,3.59324646,0,3.190093994,0.01,4.051025391,0.01,3.860092163,0.01,4.15562439,0,0,0,0,0
2004/10/8,2.938705444,7.6,1.594909668,6.2,2.795623779,8.8,2.670440674,12.7,4.648605347,8.2,0,0,2.909729004,0.1
2004/10/9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
2004/10/15,2.163406372,0,3.684082031,0,3.036743164,0,1.438583374,0,0,0,0,0.2,0,0
2004/10/16,2.353012085,4.8,3.488845825,3.2,2.847045898,5.3,1.782241821,3.7,3.019439697,2.6,0,0,3.946472168,0.5
2004/10/17,0,0,0,0,0,0,0,0,0,0,0,0,0.151245117,0.1
2004/10/18,0,0,0,0,0,0,0,0,0,0,0,0,5.884399414,0.3
2004/10/19,0,0,0,0,0,0.01,0,0,0.469451904,0.2,0,0,0,0
2004/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/27,0,0,0,0,0,0,0,0,0.137252808,0,0,0,0.323303223,0
2004/10/28,2.471511841,0.2,1.540176392,0.3,2.411865234,0.1,1.188674927,0.2,1.156051636,1.6,0,0,2.161621094,2.4
2004/10/29,2.778594971,1.6,1.354248047,1.5,2.266174316,1.2,2.406692505,2,0.470458984,2.2,0,0,0.434936523,0.2
2004/10/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/10/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/11/1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004/11/2,7.565002441,0.3,15.17881775,0.9,11.78793335,0.3,7.962203979,0.2,7.283004761,0.01,0,0,3.75390625,0
2004/11/3,1.65234375,2.5,2.020217896,2.8,1.882110596,2.9,1.716278076,2.8,4.196075439,4.2,0,0,0.715759277,0.2
